home_page,2023-08-31 10:19:29.388594
to_list,2023-08-31 10:19:35.557969
non_active_list,2023-08-31 10:19:35.705402
1631finish,2023-08-31 10:19:45.490321
929finish,2023-08-31 10:22:21.720104
non_active_list,2023-08-31 10:51:35.951190
non_active_list,2023-08-31 11:10:05.008722
to_list,2023-08-31 11:10:34.341167
non_active_list,2023-08-31 11:10:34.453509
non_active_list,2023-08-31 11:12:18.441465
non_active_list,2023-08-31 11:14:41.753490
non_active_list,2023-08-31 11:33:50.049047
427finish,2023-08-31 11:33:56.745462
non_active_list,2023-08-31 11:34:08.934857
1166finish,2023-08-31 11:34:15.703995
non_active_list,2023-08-31 11:36:32.971544
non_active_list,2023-08-31 12:34:31.689647
non_active_list,2023-08-31 12:35:02.502951
