home_page,2023-08-14 12:00:50.133174
to_list,2023-08-14 12:00:52.371165
non_active_list,2023-08-14 12:00:52.595292
finish,2023-08-14 12:19:43.582808
non_active_list,2023-08-14 12:20:53.437092
non_active_list,2023-08-14 12:22:59.586366
non_active_list,2023-08-14 12:23:07.312829
non_active_list,2023-08-14 12:24:01.694302
